name,nReviews,nDiffReviews,mrrL,mrrF,top1L,top1F,top2L,top2F,top3L,top3F,top5L,top5F,top10L,top10F,cprL,cprF,diff_mrrL,diff_mrrF,diff_top1L,diff_top1F,diff_top2L,diff_top2F,diff_top3L,diff_top3F,diff_top5L,diff_top5F,diff_top10L,diff_top10F,diff_cprL,diff_cprF
openstack/python-aodhclient,23,20,0.3180814354727398,0.32540545203588683,0.10403726708074532,0.11128364389233954,0.31314699792960665,0.3856107660455486,0.562111801242236,0.4715320910973085,0.6842650103519669,0.6480331262939959,0.6915113871635611,0.6915113871635611,17.434782608695652,27.304347826086957,0.3157936507936508,0.32421626984126983,0.11964285714285712,0.12797619047619047,0.26011904761904764,0.34345238095238095,0.5464285714285715,0.44226190476190474,0.6869047619047619,0.6452380952380953,0.6952380952380952,0.6952380952380952,19.6,30.95
openstack/puppet-zaqar,94,63,0.277508865248227,0.2792375886524823,0.1531914893617021,0.16028368794326242,0.3166666666666667,0.31134751773049646,0.3953900709219859,0.3932624113475178,0.46134751773049637,0.4592198581560283,0.4666666666666666,0.46134751773049637,8.893617021276595,10.148936170212766,0.2894576719576719,0.2933597883597883,0.13544973544973546,0.146031746031746,0.35820105820105824,0.35026455026455033,0.416931216931217,0.42962962962962964,0.5100529100529101,0.5068783068783068,0.517989417989418,0.5100529100529101,11.53968253968254,13.412698412698413
openstack/neutron-lbaas,234,225,0.08989076053668973,0.0768625866133965,0.05704859773487224,0.042121857808132324,0.09014491318412884,0.06568378970339757,0.10420847308102207,0.08206555608516392,0.13525621981504335,0.11674408561663462,0.1558812737734307,0.15437990658578898,26.23076923076923,85.14102564102564,0.08756046503223139,0.07401116415200644,0.05451572682945231,0.03899191730564279,0.08671367267445697,0.06127410425449643,0.1013397749672259,0.07831114129153344,0.13362943157060803,0.11437681200426297,0.15507948768733087,0.15351806581218352,27.14666666666667,88.41333333333333
openstack/cinder,2073,2049,0.018167258061588427,0.02175619882521986,0.014000741237050298,0.01108435230041342,0.01710232871329083,0.019440497080550442,0.020282968946206164,0.024774760697642714,0.02375814900586651,0.03314934544248393,0.027679518615185663,0.044171735612276525,17.412445730824892,157.6150506512301,0.01814412540064075,0.02177510353778471,0.013928806036430144,0.010978257346509085,0.017066722502143465,0.019432277907379777,0.020284617671901154,0.024829021918230082,0.02380050262245064,0.033301698431678524,0.027767803354572945,0.04445319419643208,17.58028306490971,159.42508540751587
openstack/openstack-helm,832,784,0.16928807777855726,0.21636807432927646,0.11348586309523817,0.13716851724664234,0.1932115627428129,0.20719727321289833,0.21713750659063163,0.24734583992396514,0.2433089046370297,0.3117174492174492,0.2541853545759796,0.4028719110750357,14.525240384615385,54.27163461538461,0.17401864441287765,0.22398108973200842,0.11700629656624563,0.14213890913508267,0.19720050357805474,0.2120424820361046,0.22259130113084188,0.2546491242600938,0.25036502966987656,0.3229618524899137,0.2619073847071296,0.41969719976735265,15.20280612244898,57.38265306122449
openstack/tripleo-docs,238,219,0.142801518737143,0.14921771218440802,0.07157983239916008,0.06562244944597882,0.16315635811434137,0.13629253566228353,0.20338426745989785,0.20219879327022197,0.2300079938735403,0.28156528345604004,0.26582080384601414,0.32337508429945416,8.899159663865547,21.331932773109244,0.1497873430415831,0.1567601925413506,0.07375646930441446,0.06728223577538643,0.1705382643738809,0.14134379065885908,0.214256266311061,0.21296794276246353,0.24318981373775916,0.29922011017901456,0.2821096711507673,0.3446572453421769,9.264840182648403,22.77625570776256
openstack/openstack-ansible-os_monasca-agent,48,15,0.06076388888888889,0.0642361111111111,0.048611111111111105,0.048611111111111105,0.05902777777777777,0.05902777777777777,0.0798611111111111,0.08506944444444443,0.0798611111111111,0.09201388888888888,0.0798611111111111,0.09201388888888888,5.375,5.6875,0.0611111111111111,0.07222222222222222,0.02222222222222222,0.02222222222222222,0.05555555555555555,0.05555555555555555,0.12222222222222222,0.13888888888888887,0.12222222222222222,0.1611111111111111,0.12222222222222222,0.1611111111111111,5.4,6.4
openstack/vitrage-tempest-plugin,62,45,0.47170698924731175,0.455421146953405,0.3870967741935483,0.3629032258064516,0.5053763440860215,0.46236559139784944,0.5658602150537635,0.5215053763440859,0.5779569892473119,0.6075268817204301,0.5940860215053764,0.6317204301075269,9.629032258064516,18.387096774193548,0.4832407407407408,0.46080246913580236,0.3814814814814814,0.34814814814814815,0.5222222222222223,0.4629629629629629,0.5944444444444443,0.5333333333333332,0.611111111111111,0.6518518518518518,0.6333333333333333,0.6851851851851851,12.155555555555555,24.22222222222222
openstack/openstacksdk,326,314,0.2966622271081081,0.33628670955698226,0.20018563151231877,0.2089390287626485,0.2872852650076578,0.3452857895342558,0.35498173009676076,0.4036264264025,0.44323288759638474,0.4943813684611232,0.504981453447711,0.6023228560805246,25.524539877300615,141.6840490797546,0.301258660415849,0.3423974542958903,0.20321820341724822,0.2123061254032593,0.28982482927546627,0.350041934357221,0.35947147774377075,0.4099752070293472,0.4510952909440173,0.5041984908226947,0.5152036745985789,0.6162651308351944,26.35031847133758,146.94904458598725
openstack/ovsdbapp,107,76,0.26419856104435546,0.2719071922957806,0.1908081145230678,0.1954810117193295,0.329281634772289,0.3295931612520397,0.34034082480344163,0.3401850615635662,0.3422099836819463,0.3579921376650348,0.3422099836819463,0.36400014834594274,9.0,17.16822429906542,0.2638497284878864,0.27470266985502445,0.18925177527151216,0.1958307226399332,0.3267517752715121,0.3271903717627402,0.3423219507101087,0.34210265246449456,0.3449535296574771,0.3671731411862991,0.3449535296574771,0.3756317878028404,11.289473684210526,22.789473684210527
openstack/i18n,159,103,0.10157232704402515,0.1499364716345849,0.048951781970649894,0.06362683438155137,0.08773584905660377,0.14402515723270443,0.14716981132075474,0.22631027253668765,0.2011530398322851,0.2724318658280923,0.2027253668763103,0.31907756813417193,13.044025157232705,15.773584905660377,0.15032362459546922,0.22498283808963426,0.06909385113268608,0.09174757281553399,0.12896440129449838,0.21585760517799354,0.22071197411003238,0.3428802588996764,0.30404530744336566,0.41407766990291267,0.3064724919093851,0.48608414239482206,13.563106796116505,17.776699029126213
openstack/puppet-murano,96,83,0.22240410052910053,0.24111649779618535,0.12152777777777779,0.14409722222222224,0.26128472222222215,0.27465277777777775,0.3131944444444444,0.32152777777777775,0.36076388888888883,0.3760416666666666,0.3746527777777777,0.3894097222222223,11.291666666666666,14.270833333333334,0.2512143813348633,0.27285763600522644,0.13453815261044177,0.16064257028112452,0.2961847389558232,0.3116465863453815,0.35622489959839354,0.36586345381526103,0.4112449799196785,0.4289156626506023,0.4273092369477911,0.44437751004016063,12.662650602409638,16.10843373493976
openstack/openstack-ansible-haproxy_server,157,126,0.1541227332469371,0.1584130315897832,0.06921443736730361,0.06284501061571125,0.1375796178343949,0.14713375796178346,0.22569002123142243,0.20233545647558382,0.30530785562632684,0.3042462845010615,0.32250530785562626,0.3704883227176221,11.171974522292993,12.987261146496815,0.1577605132962276,0.16277567340067342,0.0630952380952381,0.05515873015873015,0.13637566137566134,0.14828042328042326,0.23558201058201053,0.20251322751322748,0.3281746031746031,0.32685185185185184,0.3496031746031745,0.40939153439153436,12.587301587301587,14.84920634920635
openstack/networking-mlnx,64,58,0.5911241319444446,0.5272135416666667,0.5234374999999999,0.45052083333333326,0.6315104166666666,0.5377604166666665,0.63671875,0.54296875,0.6861979166666669,0.6653645833333335,0.6861979166666669,0.6861979166666669,20.4375,44.65625,0.5847461685823754,0.5142241379310345,0.5201149425287356,0.4396551724137931,0.6221264367816093,0.5186781609195401,0.6278735632183907,0.5244252873563218,0.6767241379310346,0.6537356321839083,0.6767241379310346,0.6767241379310346,21.775862068965516,48.5
openstack/swift,871,842,0.20746374651398697,0.21022573964396324,0.16237729500713194,0.15501115368576687,0.20864514772801365,0.1991335979179566,0.2366447313820176,0.23490108977040822,0.2646612506678691,0.2726332166816397,0.3005866223178982,0.32305475997479766,32.81630309988519,178.40642939150402,0.21001693176605218,0.21287405292544576,0.1657529183901963,0.15813307386417613,0.20886372565847183,0.19902458090246253,0.23782766551908635,0.2360239697427065,0.2668091243052819,0.27505565921976427,0.30397183060834043,0.32721381148620193,33.86223277909739,184.4667458432304
openstack-infra/openstack-zuul-jobs,690,651,0.10567886329852362,0.11930918938397558,0.07106970324361632,0.0610455486542443,0.10773119392684617,0.11082528180354267,0.13128191856452734,0.13613929146537843,0.14757821486082368,0.1747762824936738,0.17066367609845867,0.23248677248677252,17.45942028985507,93.97536231884058,0.10558201515584867,0.12002890455517566,0.07049959768853778,0.05987491770901908,0.10615719406041993,0.10943664204032871,0.13111879160266265,0.13626715919342652,0.14839136371394443,0.17721880867042158,0.17285982493355764,0.2383866091239363,18.18125960061444,99.28110599078342
openstack/stackalytics,669,666,0.23204965446161252,0.09571012235633851,0.007100149476831091,0.0033632286995515697,0.2837918475810853,0.04128051818634779,0.35880786295584505,0.06238951484928801,0.3786213937493284,0.07655614313488227,0.7502498433354401,0.37189343599921276,595.2780269058296,2075.403587443946,0.23159342167390204,0.09463974753211787,0.00563063063063063,0.0018768768768768769,0.28356868773535443,0.03996496496496497,0.35892261308927975,0.06116904719845897,0.37882539402147253,0.07539948912497932,0.7521278456327469,0.3720671301553654,597.9459459459459,2084.738738738739
openstack/qinling,199,139,0.7769402568397543,0.7902289223897264,0.7491624790619766,0.759212730318258,0.8010887772194304,0.8136515912897824,0.8052763819095479,0.8182579564489113,0.8069514237855947,0.8283082077051926,0.8069514237855947,0.8283082077051926,14.849246231155778,17.266331658291456,0.7424060751398881,0.7614308553157473,0.7080335731414867,0.7224220623501199,0.7715827338129496,0.789568345323741,0.7775779376498799,0.7961630695443644,0.7799760191846522,0.8105515587529977,0.7799760191846522,0.8105515587529977,17.52517985611511,20.985611510791365
openstack/puppet-tacker,81,51,0.18353909465020574,0.19314128943758574,0.12139917695473251,0.12757201646090535,0.17901234567901236,0.17901234567901236,0.23148148148148154,0.2479423868312757,0.29732510288065844,0.31378600823045266,0.29732510288065844,0.31995884773662553,6.938271604938271,7.962962962962963,0.17004357298474945,0.1852941176470588,0.10784313725490197,0.11764705882352941,0.1503267973856209,0.1503267973856209,0.22712418300653592,0.2532679738562092,0.29248366013071897,0.31862745098039214,0.29248366013071897,0.3284313725490196,8.254901960784315,9.882352941176471
openstack/cinder-specs,64,32,0.10689066346235461,0.10858819432655213,0.0992951773512435,0.10189934401791016,0.11101392735124349,0.10189934401791016,0.11361809401791016,0.11361809401791016,0.11361809401791016,0.12143059401791016,0.1188264273512435,0.1249028162401324,7.171875,9.796875,0.08953373015873016,0.09292879188712522,0.07434275793650794,0.07955109126984126,0.09778025793650794,0.07955109126984126,0.10298859126984126,0.10298859126984126,0.10298859126984126,0.11861359126984126,0.11340525793650794,0.12555803571428573,6.53125,11.78125
openstack/monasca-statsd,33,26,0.07954545454545454,0.10025252525252526,0.0,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.21212121212121213,0.21212121212121213,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,10.151515151515152,11.606060606060606,0.08173076923076923,0.10801282051282052,0.0,0.038461538461538464,0.0,0.038461538461538464,0.23076923076923078,0.23076923076923078,0.25,0.25,0.25,0.25,11.923076923076923,13.76923076923077
openstack-infra/puppet-etherpad_lite,9,7,0.0898148148148148,0.0898148148148148,0.022222222222222223,0.022222222222222223,0.08703703703703704,0.08703703703703704,0.1648148148148148,0.1648148148148148,0.20185185185185184,0.20185185185185184,0.20185185185185184,0.20185185185185184,26.333333333333332,28.444444444444443,0.11547619047619047,0.11547619047619047,0.028571428571428574,0.028571428571428574,0.11190476190476191,0.11190476190476191,0.21190476190476187,0.21190476190476187,0.25952380952380955,0.25952380952380955,0.25952380952380955,0.25952380952380955,33.142857142857146,35.857142857142854
openstack/oslo.messaging,186,178,0.08838599497873692,0.10368020979422918,0.051642771804062126,0.0497610513739546,0.0786653012459464,0.09602747909199522,0.0947943335040109,0.1203618364908687,0.1363329919781532,0.15580730500085332,0.1943591056494282,0.23320105820105821,33.52150537634409,81.02688172043011,0.0923583992474442,0.10833999450408217,0.05396379525593009,0.051997503121098625,0.08220082040306759,0.10034332084893882,0.09905475298733722,0.12577135723203134,0.1424603174603174,0.16280988050650966,0.2030943463527733,0.24368200463706083,34.87640449438202,84.51685393258427
openstack/puppet-tempest,107,81,0.3975457054812862,0.4067075849214349,0.2750333778371161,0.2859368046283933,0.426902536715621,0.45182465509568326,0.5349354695149089,0.528148642634624,0.5699821984868714,0.5582999554962172,0.5812194036493101,0.5791054739652871,28.16822429906542,43.794392523364486,0.42861661780312565,0.4407193474339395,0.29335684891240443,0.3077601410934744,0.4631099353321577,0.49603174603174616,0.577013521457966,0.568048206937096,0.6171369782480894,0.6017048794826574,0.631981187536743,0.6291887125220459,35.91358024691358,56.55555555555556
openstack/storlets,54,48,0.4251469723691945,0.41067570546737214,0.27641093474426814,0.21715167548500885,0.4298500881834215,0.4596119929453263,0.6063932980599647,0.5971340388007055,0.658862433862434,0.6928130511463844,0.6650352733686068,0.726763668430335,18.09259259259259,36.53703703703704,0.4113260582010581,0.39504588293650794,0.24548611111111115,0.17881944444444445,0.4151289682539683,0.4486111111111111,0.6137400793650793,0.6033234126984127,0.6727678571428571,0.7109623015873017,0.6797123015873016,0.749156746031746,19.958333333333332,40.708333333333336
openstack/neutron-vpnaas,120,118,0.10491358622087789,0.0941671884941442,0.05684884559884561,0.04837662337662338,0.09762265512265511,0.080370670995671,0.11928932178932178,0.10186868686868687,0.17597582972582973,0.14131313131313128,0.2125667388167388,0.20270562770562767,30.958333333333332,100.15,0.10457313852970633,0.0936445984686212,0.05569374128696163,0.04707792207792208,0.09715863232812384,0.07961424169051287,0.11919253063320859,0.10147663071391885,0.17683982683982685,0.14158962506420134,0.21405092083058183,0.20402267224301118,31.415254237288135,101.77966101694915
openstack/puppet-gnocchi,109,78,0.281508212735277,0.29700202108458995,0.17155963302752297,0.16697247706422022,0.3175840978593272,0.3362385321100917,0.3790519877675841,0.4264525993883792,0.43746177370030587,0.47155963302752296,0.44663608562691137,0.49785932721712545,11.623853211009175,14.110091743119266,0.2851275736371891,0.306779177612511,0.1564102564102564,0.15,0.3284188034188034,0.3544871794871795,0.39081196581196576,0.4570512820512819,0.46816239316239316,0.5158119658119658,0.480982905982906,0.5525641025641026,14.794871794871796,18.26923076923077
openstack/cookbook-openstack-compute,29,24,0.0865413574125008,0.07493371626484112,0.011494252873563218,0.011494252873563218,0.052873563218390804,0.04022988505747126,0.07586206896551725,0.07471264367816091,0.13448275862068967,0.09195402298850575,0.22758620689655173,0.2235632183908046,66.24137931034483,157.79310344827587,0.10457080687343846,0.09054490715334969,0.013888888888888888,0.013888888888888888,0.06388888888888888,0.048611111111111105,0.09166666666666667,0.09027777777777778,0.1625,0.1111111111111111,0.275,0.2701388888888889,79.66666666666667,190.29166666666666
openstack/networking-arista,170,156,0.21468370681605975,0.23626148034971556,0.08598039215686276,0.09088235294117648,0.186078431372549,0.24049019607843145,0.2563725490196079,0.3100980392156863,0.4435294117647057,0.4557843137254901,0.5400000000000001,0.5496078431372551,23.970588235294116,31.67058823529412,0.2195271164021164,0.2430413567913567,0.08301282051282054,0.08835470085470086,0.1846153846153846,0.2439102564102565,0.2612179487179488,0.31976495726495724,0.46517094017094013,0.478525641025641,0.5702991452991455,0.5807692307692309,25.794871794871796,34.18589743589744
openstack/charm-vault,4,3,0.10416666666666666,0.10416666666666666,0.0625,0.0625,0.14583333333333331,0.14583333333333331,0.14583333333333331,0.14583333333333331,0.14583333333333331,0.14583333333333331,0.14583333333333331,0.14583333333333331,17.0,19.25,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,18.0,21.0
openstack/tripleo-heat-templates,2588,2477,0.16232368402208294,0.18873038621228824,0.1287155723237976,0.10436767706689941,0.1678926915724003,0.17734237431709848,0.19220619325088945,0.2270069760375697,0.21148553537435408,0.2995251334844713,0.22046925837469236,0.37785385669653565,7.748454404945904,76.45710973724884,0.16367423302443745,0.19126427955986394,0.12884602965672298,0.10340704987276952,0.16920683625693167,0.17907998076370554,0.19460988120805406,0.23097016617047925,0.2147531744722955,0.30673802707987863,0.22413947851947957,0.38857683841327484,7.938231731933791,79.72587807832055
openstack/puppet-horizon,101,83,0.31914078070628693,0.3086070297241942,0.20942951438000942,0.20942951438000942,0.34955209806694953,0.3426214049976426,0.4122583686940123,0.40367751060820367,0.46647807637906646,0.4298444130127299,0.4852899575671853,0.43925035360678927,22.821782178217823,40.37623762376238,0.3592355684899797,0.3464173895840596,0.23878370625358575,0.23878370625358575,0.4032702237521513,0.39483648881239236,0.44945496270797475,0.43901319563970165,0.5154331612162937,0.4708548479632817,0.538324727481354,0.4823006310958118,27.072289156626507,48.433734939759034
openstack/openstack-ansible-os_sahara,114,86,0.12480089111668057,0.13518316641123657,0.04926900584795322,0.053216374269005856,0.16052631578947366,0.1590643274853801,0.18011695906432748,0.1847953216374269,0.227046783625731,0.2358187134502924,0.24707602339181284,0.2967836257309941,12.56140350877193,14.649122807017545,0.13898025101513473,0.15338879681902934,0.055232558139534885,0.06046511627906977,0.17558139534883718,0.17751937984496122,0.19922480620155034,0.20542635658914726,0.25329457364341085,0.264922480620155,0.27984496124031005,0.3457364341085271,15.069767441860465,17.837209302325583
openstack/ansible-role-zuul,48,42,0.953125,0.953125,0.9479166666666666,0.9479166666666666,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,23.708333333333332,26.625,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,26.30952380952381,29.642857142857142
openstack/openstack-ansible,1353,1318,0.171572635848657,0.20420016193771565,0.1183469236684315,0.12647086427574247,0.18019801295854568,0.18213403989457264,0.20717483428126468,0.22744721813457952,0.240166142882329,0.30564702604613836,0.2749518630339024,0.4042773293881939,19.49150036954915,78.61566888396156,0.17363043942365386,0.20712440209322633,0.11930743341972481,0.12764710841342114,0.18216873120135696,0.18415617008181562,0.20986193245297977,0.23067265730391678,0.2437293380199298,0.3109490913739769,0.27943880643046,0.4121985605862688,19.923368740515933,80.6176024279211
openstack/keystone,778,746,0.09892321984467652,0.09812935777639077,0.06992913990096584,0.047770456478682714,0.09374709394064229,0.0727658924950246,0.10764744414070518,0.09487717867688154,0.13611060215152448,0.13904157868637732,0.16279670312576003,0.22469187061860404,26.164524421593832,168.98200514138819,0.09981111318496477,0.09898319805208772,0.07112870469181537,0.04801951474203484,0.09285756973502371,0.07097637037216765,0.10735418160586671,0.09403612995592733,0.13703827937050125,0.14009498144036123,0.16486909245087025,0.22941928053321964,27.0656836461126,176.00938337801608
openstack/heat,928,896,0.167772190133414,0.19228424672403305,0.10727062976190578,0.11202693667338513,0.16960891751300397,0.16504318272097604,0.2078013633784975,0.20850329554594685,0.24444065095591888,0.2781684527751171,0.2819322770473167,0.38646138005574676,55.96228448275862,257.4364224137931,0.16856192113024226,0.19394940831338353,0.10617860860260878,0.11110478361806952,0.17018522805910336,0.16545643131021728,0.2097416898483644,0.21046869102179416,0.24768952341069372,0.2826218895805777,0.2865201361482132,0.39478242140694414,57.628348214285715,266.29799107142856
openstack/networking-infoblox,157,142,0.1621121474067335,0.17661013379166243,0.03726114649681529,0.052972399150743095,0.13259023354564756,0.136411889596603,0.2361995753715498,0.2644373673036093,0.3856687898089174,0.3980891719745226,0.4384288747346073,0.45138004246284513,25.35031847133758,37.40127388535032,0.16720615358819593,0.1832356174081526,0.04119718309859155,0.05856807511737089,0.12840375586854458,0.13262910798122068,0.2341549295774647,0.26537558685446,0.39941314553990614,0.4131455399061035,0.4577464788732393,0.4720657276995304,27.302816901408452,40.62676056338028
openstack/senlin,525,502,0.39186814574314593,0.4332027044269348,0.29706500377928957,0.33068858654572963,0.41348526077097547,0.4385986394557828,0.47641345427059734,0.5075102040816329,0.53165306122449,0.5726205593348452,0.545896447467876,0.6323174603174604,55.89333333333333,145.99619047619046,0.3954772630258189,0.43840683137041897,0.2972767659520646,0.33244087143489554,0.41753699487763274,0.4428049705938158,0.48334835262126113,0.514873837981408,0.5401228419654717,0.5829673370012016,0.5550188136343516,0.6453993549611079,58.35856573705179,152.58964143426294
openstack/puppet-pacemaker,79,54,0.20570022101667673,0.18455805797577943,0.14578059071729954,0.11097046413502108,0.234348000803697,0.20446051838456902,0.27847096644564995,0.2561985131605385,0.28311231665662046,0.2900743419730761,0.28311231665662046,0.296524010448061,8.531645569620252,13.367088607594937,0.18750587889476777,0.15657567740901074,0.13179012345679014,0.08086419753086421,0.21599059376837154,0.17226631393298056,0.25276308054085833,0.2201793062904174,0.2595532039976484,0.26973838918283366,0.2595532039976484,0.2791740152851264,10.018518518518519,17.09259259259259
openstack/xstatic-json2yaml,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
openstack/charm-keystone,71,70,0.1061709947727368,0.1310836323973377,0.03370221327967807,0.04812206572769954,0.08933601609657947,0.07759892689470153,0.1250167672702884,0.1090543259557344,0.22397719651240788,0.1969818913480886,0.2976861167002012,0.41955063715627094,39.11267605633803,255.3661971830986,0.10768772326949017,0.1329562557172997,0.034183673469387756,0.048809523809523817,0.09061224489795917,0.07870748299319727,0.12680272108843538,0.11061224489795918,0.22717687074829943,0.199795918367347,0.30193877551020404,0.42554421768707484,39.628571428571426,258.9714285714286
openstack/openstack-ansible-os_keystone,245,221,0.1972555598461408,0.19134894624653728,0.13239067055393577,0.11630709426627789,0.191681243926142,0.1824975704567542,0.2343343051506318,0.22236151603498555,0.27627793974732756,0.27552964042759975,0.3557434402332362,0.3711856171039845,24.09387755102041,36.587755102040816,0.205102317476491,0.19855426167602555,0.13620986856280964,0.1183796595561301,0.19590605472958422,0.18572505925447105,0.2431911226028874,0.22991812109459175,0.28968972204266336,0.2888601594483949,0.37778496013790136,0.3949041154923508,26.375565610859727,40.2262443438914
openstack/mox3,32,16,0.05403645833333333,0.05558712121212121,0.03125,0.03125,0.03125,0.03125,0.0703125,0.0703125,0.1015625,0.11197916666666667,0.1171875,0.11197916666666667,14.4375,15.8125,0.08203125,0.08513257575757575,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.14583333333333334,0.15625,0.14583333333333334,14.0,16.75
openstack/openstack-ansible-os_heat,130,109,0.14992190679690678,0.15758284609752235,0.0846153846153846,0.0846153846153846,0.16538461538461538,0.16089743589743588,0.20256410256410257,0.175,0.2243589743589743,0.23205128205128203,0.2705128205128205,0.33269230769230773,16.7,23.276923076923076,0.1589282680452406,0.16730064213465962,0.08944954128440365,0.08944954128440365,0.1750764525993884,0.1651376146788991,0.2102446483180428,0.17737003058103976,0.23623853211009171,0.24541284403669722,0.29128440366972475,0.3654434250764528,19.24770642201835,27.091743119266056
openstack/ironic-tempest-plugin,28,17,0.1790137342815914,0.1715627548779723,0.12321428571428572,0.12321428571428572,0.20476190476190476,0.19285714285714287,0.2285714285714286,0.20476190476190476,0.25357142857142856,0.22380952380952385,0.26071428571428573,0.24880952380952384,13.178571428571429,15.428571428571429,0.15072850352262115,0.13845630215195429,0.08823529411764705,0.08823529411764705,0.16372549019607846,0.14411764705882354,0.20294117647058824,0.16372549019607846,0.24411764705882355,0.19509803921568628,0.25588235294117645,0.23627450980392156,15.588235294117647,19.294117647058822
openstack-infra/elastic-recheck,139,31,0.497819839366602,0.5030280537474782,0.47865707434052757,0.47865707434052757,0.4864508393285371,0.4822541966426858,0.49748201438848927,0.48788968824940043,0.5358513189448442,0.5094724220623501,0.5550359712230216,0.6341726618705036,9.568345323741006,27.834532374100718,0.1101169141491722,0.13346987540535926,0.03225806451612903,0.03225806451612903,0.0510752688172043,0.03225806451612903,0.10053763440860215,0.057526881720430106,0.2725806451612903,0.1543010752688172,0.35860215053763445,0.7134408602150538,38.0,119.90322580645162
openstack/openstack-ansible-os_rally,97,84,0.1281500572737686,0.13208762886597938,0.06099656357388317,0.06099656357388317,0.17353951890034366,0.16752577319587628,0.19845360824742267,0.1950171821305842,0.2070446735395189,0.2070446735395189,0.20962199312714774,0.24914089347079035,12.649484536082474,15.123711340206185,0.13607804232804235,0.140625,0.06051587301587302,0.06051587301587302,0.1865079365079365,0.17956349206349206,0.21527777777777776,0.2113095238095238,0.2251984126984127,0.2251984126984127,0.2281746031746032,0.2738095238095238,14.071428571428571,16.928571428571427
openstack/charm-ceph-osd,74,69,0.1208590383590383,0.15714852838912982,0.05157657657657658,0.10012870012870011,0.11138996138996135,0.1311132561132561,0.14890604890604892,0.1462033462033462,0.21705276705276708,0.2130952380952381,0.29002574002574005,0.32213642213642213,20.62162162162162,55.67567567567568,0.1296169396894034,0.16853610291008128,0.05531400966183575,0.10738440303657693,0.11946169772256725,0.14061421670117322,0.15969634230503799,0.15679779158040028,0.23278122843340238,0.2285369220151829,0.31104209799861976,0.34547964113181506,21.942028985507246,59.53623188405797
openstack/openstack-ansible-os_tacker,59,38,0.07693032015065916,0.09088512241054615,0.025282485875706213,0.03573446327683615,0.09420903954802262,0.09420903954802262,0.11186440677966103,0.1344632768361582,0.16271186440677965,0.1745762711864407,0.16271186440677965,0.19717514124293783,5.864406779661017,7.135593220338983,0.0909356725146199,0.11260233918128655,0.03596491228070175,0.05219298245614035,0.09473684210526317,0.09473684210526317,0.11885964912280701,0.1539473684210526,0.19780701754385963,0.2162280701754386,0.19780701754385963,0.25131578947368416,6.842105263157895,8.81578947368421
openstack/puppet-openstack_spec_helper,75,43,0.4601296296296297,0.46716666666666656,0.3075555555555555,0.31422222222222224,0.5106666666666666,0.5506666666666666,0.632888888888889,0.604,0.674,0.6673333333333334,0.674,0.6806666666666668,11.986666666666666,12.88,0.47968346253229976,0.49292635658914735,0.3263565891472868,0.33798449612403103,0.5093023255813953,0.5790697674418603,0.6643410852713179,0.625581395348837,0.7050387596899225,0.6934108527131783,0.7050387596899225,0.7166666666666666,16.697674418604652,18.25581395348837
openstack/api-site,83,64,0.017273857334098298,0.016322248701766774,0.01144578313253012,0.008433734939759036,0.013453815261044177,0.008433734939759036,0.02461273666092943,0.016867469879518072,0.0270223752151463,0.023608720596672406,0.03046471600688468,0.037779690189328745,16.06024096385542,30.313253012048193,0.02240203373015873,0.021167916285103786,0.01484375,0.0109375,0.017447916666666667,0.0109375,0.031919642857142855,0.021875,0.03504464285714286,0.030617559523809526,0.03950892857142857,0.048995535714285714,19.09375,37.578125
openstack/oslo.rootwrap,52,49,0.06066277472527471,0.07570397373281988,0.022756410256410255,0.032371794871794875,0.06923076923076923,0.09807692307692308,0.08846153846153845,0.09807692307692308,0.09487179487179485,0.1121794871794872,0.1346153846153846,0.15897435897435896,24.384615384615383,31.076923076923077,0.06437682215743439,0.08033891090013538,0.02414965986394558,0.03435374149659864,0.07346938775510205,0.10408163265306122,0.09387755102040815,0.10408163265306122,0.10068027210884352,0.11904761904761905,0.14285714285714285,0.16870748299319727,25.755102040816325,32.857142857142854
