name,totalCommits,reachableCommits,mainBranchReachableCommits,mergeCommits,filesInTree,uniqueAuthorsInRepo,avgFullHistoryLength,avgLinearHistoryLength,filesWithDifferentHistories,avgFullHistoryLengthForFilesWithDifferentHistories,avgLinearHistoryLengthForFilesWithDifferentHistories,avgAuthorsPerFileFullHistory,avgAuthorsPerFileLinearHistory,avgAuthorsPerFileFullHistoryForFilesWithDifference,avgAuthorsPerFileLinearHistoryForFilesWithDifference
openstack/puppet-openstack-cookiecutter,256,152,130,22,53,30,4.547169811320755,4.018867924528302,14,9.785714285714286,7.785714285714286,3.2452830188679247,2.943396226415094,6.571428571428571,5.428571428571429
openstack/heat-tempest-plugin,728,588,388,196,76,75,7.157894736842105,4.342105263157895,55,8.89090909090909,5.0,4.223684210526316,3.013157894736842,4.963636363636364,3.290909090909091
openstack/puppet-aodh,640,262,201,61,120,49,4.183333333333334,3.175,44,8.840909090909092,6.090909090909091,2.441666666666667,2.0083333333333333,4.613636363636363,3.4318181818181817
openstack/xstatic-json2yaml,6,3,3,0,12,2,1.1666666666666667,1.1666666666666667,0,0.0,0.0,1.1666666666666667,1.1666666666666667,NaN,NaN
openstack/openstack-ansible-os_octavia,409,143,109,34,76,28,3.25,2.4342105263157894,22,7.2272727272727275,4.409090909090909,2.1710526315789473,1.9342105263157894,3.8636363636363638,3.0454545454545454
openstack/ironic,35794,8146,4480,3661,1219,609,11.098441345365053,2.1025430680885973,784,16.645408163265305,2.6581632653061225,5.888433141919606,1.6628383921246923,8.563775510204081,1.9936224489795917
openstack/trove-dashboard,680,297,192,105,207,71,3.7777777777777777,2.463768115942029,100,6.02,3.3,2.2946859903381642,1.4782608695652173,3.55,1.86
openstack/designate-tempest-plugin,413,146,99,47,99,34,3.484848484848485,2.212121212121212,41,6.585365853658536,3.5121951219512195,2.484848484848485,1.797979797979798,4.195121951219512,2.5365853658536586
openstack/openstack-ansible-os_monasca-agent,111,49,44,5,75,15,1.9466666666666668,1.88,5,5.0,4.0,1.5866666666666667,1.5333333333333334,3.2,2.4
openstack/neutron-lbaas,6477,2561,1423,1133,300,426,8.486666666666666,3.1,177,13.610169491525424,4.480225988700565,5.41,2.35,8.451977401129943,3.2655367231638417
openstack/training-guides,3268,1983,1313,670,225,114,5.604444444444445,3.3777777777777778,111,9.35135135135135,4.837837837837838,2.973333333333333,1.8488888888888888,4.063063063063063,1.7837837837837838
openstack/tripleo-quickstart,6468,1754,1069,675,342,137,7.412280701754386,3.8976608187134505,226,10.31858407079646,5.0,4.315789473684211,2.710526315789474,5.747787610619469,3.3185840707964602
openstack/tripleo-docs,1802,760,442,310,159,120,6.226415094339623,2.7861635220125787,126,7.4523809523809526,3.111111111111111,4.3584905660377355,2.408805031446541,5.142857142857143,2.6825396825396823
openstack/horizon,52208,14096,7378,6190,2741,1153,12.364100693177672,4.069317767238235,1816,18.070484581497798,5.5506607929515415,5.457862094126232,1.7099598686610726,7.688325991189427,2.031387665198238
openstack/nova-specs,8993,1490,831,659,614,491,2.2231270358306188,1.3469055374592833,383,2.814621409921671,1.4099216710182767,1.9674267100977199,1.258957654723127,2.436031331592689,1.3002610966057442
openstack/puppet-neutron,4180,1417,941,468,512,231,5.580078125,3.1875,217,11.52995391705069,5.88479262672811,3.970703125,2.46875,7.792626728110599,4.248847926267281
openstack/ironic-python-agent,4098,1504,865,463,256,171,8.63671875,2.84375,143,14.517482517482517,4.146853146853147,4.15234375,1.95703125,6.545454545454546,2.6153846153846154
openstack/networking-bigswitch,2813,1512,880,645,129,198,14.155038759689923,6.62015503875969,88,19.738636363636363,8.693181818181818,6.51937984496124,3.5193798449612403,8.647727272727273,4.25
